filename,session_id,n_units_pm,lag,blockA_mean,blockB_mean,mouse_mean,blockA_n_pairs,blockB_n_pairs
session_794812542.mat,794812542,65,29,0.9273423609552104,0.944771175007105,0.9360567679811577,1,1
session_816200189.mat,816200189,76,1,0.9889442805546176,0.9857425124486823,0.9873433965016499,29,29
session_816200189.mat,816200189,76,2,0.9868627963850247,0.9819375659520492,0.984400181168537,28,28
session_816200189.mat,816200189,76,3,0.986409958040751,0.9805290334207094,0.9834694957307302,27,27
session_816200189.mat,816200189,76,4,0.9854592592588557,0.9792048268338301,0.9823320430463429,26,26
session_816200189.mat,816200189,76,5,0.984820937699524,0.9766895339394053,0.9807552358194647,25,25
session_816200189.mat,816200189,76,6,0.9826662367076345,0.9748454801014935,0.978755858404564,24,24
session_816200189.mat,816200189,76,7,0.9833962866113527,0.9741836311318023,0.9787899588715775,23,23
session_816200189.mat,816200189,76,8,0.9834021864890456,0.9714889782469144,0.97744558236798,22,22
session_816200189.mat,816200189,76,9,0.9826730852353759,0.9708401641831728,0.9767566247092743,21,21
session_816200189.mat,816200189,76,10,0.9830393963657403,0.972265603267705,0.9776524998167226,20,20
session_816200189.mat,816200189,76,11,0.9838211448615802,0.9690024724759863,0.9764118086687832,19,19
session_816200189.mat,816200189,76,12,0.98276802952049,0.9671447111816348,0.9749563703510624,18,18
session_816200189.mat,816200189,76,13,0.9830284387750301,0.9634918815272814,0.9732601601511557,17,17
session_816200189.mat,816200189,76,14,0.9836594554285973,0.9648682066138694,0.9742638310212334,16,16
session_816200189.mat,816200189,76,15,0.9827993890753276,0.9663364021381021,0.9745678956067149,15,15
session_816200189.mat,816200189,76,16,0.9860475559411158,0.9670553798307305,0.9765514678859232,14,14
session_816200189.mat,816200189,76,17,0.9830424830176422,0.9672622217132633,0.9751523523654527,13,13
session_816200189.mat,816200189,76,18,0.9821315481933466,0.9686527871198614,0.975392167656604,12,12
session_816200189.mat,816200189,76,19,0.9831777296065023,0.9662749880188793,0.9747263588126909,11,11
session_816200189.mat,816200189,76,20,0.9803542649301413,0.9653990534126269,0.9728766591713841,10,10
session_816200189.mat,816200189,76,21,0.9804461121840026,0.9651880226635924,0.9728170674237975,9,9
session_816200189.mat,816200189,76,22,0.98056110601826,0.9612714034871693,0.9709162547527146,8,8
session_816200189.mat,816200189,76,23,0.9802279091010722,0.9534773516659973,0.9668526303835348,7,7
session_816200189.mat,816200189,76,24,0.9835210112550548,0.9528099691520219,0.9681654902035384,6,6
session_816200189.mat,816200189,76,25,0.9819635417520256,0.9558636725837341,0.9689136071678799,5,5
session_816200189.mat,816200189,76,26,0.9794958121581029,0.9544173313389339,0.9669565717485185,4,4
session_816200189.mat,816200189,76,27,0.9796922485154047,0.9657926551944523,0.9727424518549286,3,3
session_816200189.mat,816200189,76,28,0.9758860060423951,0.9659450423307641,0.9709155241865796,2,2
session_816200189.mat,816200189,76,29,0.9813913814170486,0.9596445310777767,0.9705179562474127,1,1
session_819186360.mat,819186360,20,1,0.9881005959868111,0.9865149777826012,0.9873077868847062,29,29
session_819186360.mat,819186360,20,2,0.9864263453491829,0.9815619198579852,0.9839941326035841,28,28
session_819186360.mat,819186360,20,3,0.9856352303385882,0.9805761214046131,0.9831056758716007,27,27
session_819186360.mat,819186360,20,4,0.9839263027840173,0.9776054883310283,0.9807658955575228,26,26
session_819186360.mat,819186360,20,5,0.9843581247555112,0.9766550086447222,0.9805065667001167,25,25
session_819186360.mat,819186360,20,6,0.9855423665623584,0.9740858108059331,0.9798140886841458,24,24
session_819186360.mat,819186360,20,7,0.9820006208865769,0.9719718353562558,0.9769862281214163,23,23
session_819186360.mat,819186360,20,8,0.9831466101754468,0.9756635968392261,0.9794051035073364,22,22
session_819186360.mat,819186360,20,9,0.9830913272258496,0.9720913252562889,0.9775913262410693,21,21
session_819186360.mat,819186360,20,10,0.9808380464843749,0.9671258379001856,0.9739819421922802,20,20
session_819186360.mat,819186360,20,11,0.984361592039508,0.9671248334131896,0.9757432127263488,19,19
session_819186360.mat,819186360,20,12,0.9804912360440459,0.9652276264441093,0.9728594312440776,18,18
session_819186360.mat,819186360,20,13,0.9816233467886486,0.9697535036235817,0.9756884252061151,17,17
session_819186360.mat,819186360,20,14,0.9843674166186231,0.9674908709209777,0.9759291437698004,16,16
session_819186360.mat,819186360,20,15,0.9846830708408834,0.9664221799262572,0.9755526253835702,15,15
session_819186360.mat,819186360,20,16,0.9842318222490541,0.9664448420403035,0.9753383321446788,14,14
session_819186360.mat,819186360,20,17,0.9873109555140298,0.9667869527804626,0.9770489541472462,13,13
session_819186360.mat,819186360,20,18,0.9867987484726517,0.9624378713163798,0.9746183098945158,12,12
session_819186360.mat,819186360,20,19,0.9894014555142046,0.9595489404868833,0.9744751980005439,11,11
session_819186360.mat,819186360,20,20,0.9883493422545827,0.9583428660468843,0.9733461041507335,10,10
session_819186360.mat,819186360,20,21,0.9888936767001538,0.955666634379409,0.9722801555397814,9,9
session_819186360.mat,819186360,20,22,0.9879808285152533,0.9502346616736759,0.9691077450944645,8,8
session_819186360.mat,819186360,20,23,0.986116427572381,0.9395337736856105,0.9628251006289958,7,7
session_819186360.mat,819186360,20,24,0.9829558129148189,0.9316269589306941,0.9572913859227565,6,6
session_819186360.mat,819186360,20,25,0.9822391876081333,0.9197829489991747,0.951011068303654,5,5
session_819186360.mat,819186360,20,26,0.9804775246604633,0.9060757264558794,0.9432766255581714,4,4
session_819186360.mat,819186360,20,27,0.985567300631706,0.8893142448814683,0.9374407727565871,3,3
session_819186360.mat,819186360,20,28,0.9803246453088945,0.8666965203471133,0.9235105828280039,2,2
session_819186360.mat,819186360,20,29,0.9802616047624046,0.8606812117438457,0.9204714082531251,1,1
session_821695405.mat,821695405,59,1,0.9810864748932201,0.9811204974718727,0.9811034861825464,29,29
session_821695405.mat,821695405,59,2,0.9753759199706279,0.9779398960065165,0.9766579079885722,28,28
session_821695405.mat,821695405,59,3,0.9744515213517646,0.9784457770189054,0.976448649185335,27,27
session_821695405.mat,821695405,59,4,0.9667867030083165,0.9798087047163863,0.9732977038623514,26,26
session_821695405.mat,821695405,59,5,0.9659050520741885,0.9783995572739356,0.9721523046740621,25,25
session_821695405.mat,821695405,59,6,0.963535081058836,0.9736318225097048,0.9685834517842704,24,24
session_821695405.mat,821695405,59,7,0.9607175257835445,0.9737029713722699,0.9672102485779073,23,23
session_821695405.mat,821695405,59,8,0.9659287153467472,0.9783615952038386,0.9721451552752929,22,22
session_821695405.mat,821695405,59,9,0.967317236257622,0.9760198935548626,0.9716685649062423,21,21
session_821695405.mat,821695405,59,10,0.9658917618486795,0.9739808332979785,0.969936297573329,20,20
session_821695405.mat,821695405,59,11,0.9652292524346874,0.9783213048758871,0.9717752786552872,19,19
session_821695405.mat,821695405,59,12,0.9628461659731118,0.9781631333268709,0.9705046496499914,18,18
session_821695405.mat,821695405,59,13,0.9546532438343663,0.9755288440887171,0.9650910439615417,17,17
session_821695405.mat,821695405,59,14,0.9524702889075672,0.9780509774965797,0.9652606332020734,16,16
session_821695405.mat,821695405,59,15,0.949576443027196,0.973921951892947,0.9617491974600715,15,15
session_821695405.mat,821695405,59,16,0.9397621243553745,0.9739436249168145,0.9568528746360945,14,14
session_821695405.mat,821695405,59,17,0.9400355424831061,0.9733120659876775,0.9566738042353917,13,13
session_821695405.mat,821695405,59,18,0.9400949524855616,0.9737162042168276,0.9569055783511946,12,12
session_821695405.mat,821695405,59,19,0.9410921857693381,0.9786297311005476,0.9598609584349429,11,11
session_821695405.mat,821695405,59,20,0.947004240200893,0.973729529895498,0.9603668850481955,10,10
session_821695405.mat,821695405,59,21,0.944942597280693,0.9697300975193888,0.9573363474000409,9,9
session_821695405.mat,821695405,59,22,0.9443748223328712,0.9730526778200179,0.9587137500764445,8,8
session_821695405.mat,821695405,59,23,0.956249277089242,0.9810361783743199,0.968642727731781,7,7
session_821695405.mat,821695405,59,24,0.947859924710698,0.9745905315343172,0.9612252281225075,6,6
session_821695405.mat,821695405,59,25,0.9472451882323831,0.9774524358636905,0.9623488120480368,5,5
session_821695405.mat,821695405,59,26,0.9560467387660083,0.9675411572467494,0.9617939480063789,4,4
session_821695405.mat,821695405,59,27,0.9586950863184899,0.9724887751956978,0.9655919307570938,3,3
session_821695405.mat,821695405,59,28,0.9515271624229431,0.9623432854676057,0.9569352239452744,2,2
session_821695405.mat,821695405,59,29,0.9538913610017061,0.9251503197146395,0.9395208403581727,1,1
session_831882777.mat,831882777,72,1,0.9894751875627004,0.9791762581605992,0.9843257228616498,29,29
session_831882777.mat,831882777,72,2,0.9861356238151645,0.9702053621307304,0.9781704929729474,28,28
session_831882777.mat,831882777,72,3,0.9828000619957692,0.9662012745289306,0.9745006682623498,27,27
session_831882777.mat,831882777,72,4,0.9812117989092991,0.9650578244118259,0.9731348116605625,26,26
session_831882777.mat,831882777,72,5,0.9792844395845709,0.9660018685189278,0.9726431540517493,25,25
session_831882777.mat,831882777,72,6,0.9778133311333002,0.9678311466292667,0.9728222388812835,24,24
session_831882777.mat,831882777,72,7,0.9751947495065793,0.9676818497319893,0.9714382996192843,23,23
session_831882777.mat,831882777,72,8,0.9744800064117282,0.9658401739838264,0.9701600901977773,22,22
session_831882777.mat,831882777,72,9,0.9738868845176518,0.9607997676010875,0.9673433260593697,21,21
session_831882777.mat,831882777,72,10,0.973253174636915,0.9607361069476659,0.9669946407922905,20,20
session_831882777.mat,831882777,72,11,0.971892572883741,0.9615787806607907,0.9667356767722659,19,19
session_831882777.mat,831882777,72,12,0.9698717960250554,0.9620280433749172,0.9659499196999863,18,18
session_831882777.mat,831882777,72,13,0.9671822780751613,0.9612907093776984,0.9642364937264298,17,17
session_831882777.mat,831882777,72,14,0.9644031875342634,0.9587873626183115,0.9615952750762875,16,16
session_831882777.mat,831882777,72,15,0.9621629644079088,0.9572151677404647,0.9596890660741868,15,15
session_831882777.mat,831882777,72,16,0.9602354136921394,0.9536720196444044,0.9569537166682719,14,14
session_831882777.mat,831882777,72,17,0.9572233274858672,0.9513694440779067,0.9542963857818869,13,13
session_831882777.mat,831882777,72,18,0.9518764687795875,0.9481890022994377,0.9500327355395126,12,12
session_831882777.mat,831882777,72,19,0.9507914466224915,0.9443576654792458,0.9475745560508686,11,11
session_831882777.mat,831882777,72,20,0.9496453190504518,0.9401010006570125,0.9448731598537321,10,10
session_831882777.mat,831882777,72,21,0.9454641353882626,0.9322031777254564,0.9388336565568595,9,9
session_831882777.mat,831882777,72,22,0.9431019360328895,0.9283520104089911,0.9357269732209403,8,8
session_831882777.mat,831882777,72,23,0.941462090398187,0.9292065588430309,0.935334324620609,7,7
session_831882777.mat,831882777,72,24,0.9362140298094587,0.936551103723441,0.9363825667664498,6,6
session_831882777.mat,831882777,72,25,0.9324780457859912,0.9429382123255865,0.9377081290557889,5,5
session_831882777.mat,831882777,72,26,0.9225269297625337,0.9386005030457732,0.9305637164041535,4,4
session_831882777.mat,831882777,72,27,0.9084435140895158,0.9271548203096148,0.9177991671995653,3,3
session_831882777.mat,831882777,72,28,0.895355917377647,0.911282197566208,0.9033190574719274,2,2
session_831882777.mat,831882777,72,29,0.8822977498509544,0.9046677720992828,0.8934827609751186,1,1
session_839068429.mat,839068429,60,1,0.9511604947078547,0.9526258670382349,0.9518931808730449,29,29
session_839068429.mat,839068429,60,2,0.9310159604364197,0.9431022984050138,0.9370591294207167,28,28
session_839068429.mat,839068429,60,3,0.9195185528073627,0.9375317234831707,0.9285251381452667,27,27
session_839068429.mat,839068429,60,4,0.9162068627421961,0.9336250740534644,0.9249159683978303,26,26
session_839068429.mat,839068429,60,5,0.9220696439666005,0.9293480186726417,0.9257088313196211,25,25
session_839068429.mat,839068429,60,6,0.9210695044534948,0.9279610351880704,0.9245152698207826,24,24
session_839068429.mat,839068429,60,7,0.9075370792893819,0.9300666199372914,0.9188018496133367,23,23
session_839068429.mat,839068429,60,8,0.9006476880434218,0.9286082019439064,0.9146279449936641,22,22
session_839068429.mat,839068429,60,9,0.892098029458267,0.9362652810692511,0.914181655263759,21,21
session_839068429.mat,839068429,60,10,0.8816725016725331,0.9265752015948998,0.9041238516337164,20,20
session_839068429.mat,839068429,60,11,0.8864823304247037,0.9303897334413223,0.9084360319330129,19,19
session_839068429.mat,839068429,60,12,0.8826530545436282,0.9200787791108502,0.9013659168272392,18,18
session_839068429.mat,839068429,60,13,0.8744072645932653,0.912797953642335,0.8936026091178002,17,17
session_839068429.mat,839068429,60,14,0.8795508877111105,0.9196108534587306,0.8995808705849205,16,16
session_839068429.mat,839068429,60,15,0.8771872132584316,0.9138731560951961,0.8955301846768139,15,15
session_839068429.mat,839068429,60,16,0.8789673431713185,0.9075015500470384,0.8932344466091784,14,14
session_839068429.mat,839068429,60,17,0.8675230508335697,0.9085555998162866,0.8880393253249281,13,13
session_839068429.mat,839068429,60,18,0.861901800475502,0.905876059792137,0.8838889301338195,12,12
session_839068429.mat,839068429,60,19,0.8692179867440153,0.9042323427398457,0.8867251647419305,11,11
session_839068429.mat,839068429,60,20,0.8840704494608629,0.9063241773116602,0.8951973133862615,10,10
session_839068429.mat,839068429,60,21,0.8724351989316435,0.9104744186423189,0.8914548087869811,9,9
session_839068429.mat,839068429,60,22,0.8810321374720342,0.9140923822127943,0.8975622598424142,8,8
session_839068429.mat,839068429,60,23,0.8643323499515628,0.9107347751050617,0.8875335625283123,7,7
session_839068429.mat,839068429,60,24,0.8568803031831976,0.9140501128045035,0.8854652079938505,6,6
session_839068429.mat,839068429,60,25,0.8601546364481726,0.9029138225403723,0.8815342294942725,5,5
session_839068429.mat,839068429,60,26,0.8543168292769983,0.8994046498350544,0.8768607395560264,4,4
session_839068429.mat,839068429,60,27,0.8749231820663171,0.8721735578168429,0.87354836994158,3,3
session_839068429.mat,839068429,60,28,0.8710644323221355,0.8597656077051019,0.8654150200136187,2,2
session_839068429.mat,839068429,60,29,0.8599771542405301,0.8424919129123107,0.8512345335764204,1,1
session_839557629.mat,839557629,38,1,0.9535599698479681,0.9683778115652897,0.9609688907066289,29,29
session_839557629.mat,839557629,38,2,0.9344586625719414,0.9597222704082495,0.9470904664900954,28,28
session_839557629.mat,839557629,38,3,0.90486896353627,0.9560428063540928,0.9304558849451814,27,27
session_839557629.mat,839557629,38,4,0.882211299720126,0.9566521301824167,0.9194317149512714,26,26
session_839557629.mat,839557629,38,5,0.8664319829115794,0.9559967206180313,0.9112143517648054,25,25
session_839557629.mat,839557629,38,6,0.8446949131164402,0.9492414221443962,0.8969681676304182,24,24
session_839557629.mat,839557629,38,7,0.8451781057590585,0.9424128269802271,0.8937954663696428,23,23
session_839557629.mat,839557629,38,8,0.8406691062486786,0.9409312309682185,0.8908001686084486,22,22
session_839557629.mat,839557629,38,9,0.8354937200513025,0.9440992266104964,0.8897964733308994,21,21
session_839557629.mat,839557629,38,10,0.8266111969559414,0.9368584505157423,0.8817348237358419,20,20
session_839557629.mat,839557629,38,11,0.8222314430106582,0.9331564435594776,0.8776939432850679,19,19
session_839557629.mat,839557629,38,12,0.8081849914461765,0.9284287359064538,0.8683068636763152,18,18
session_839557629.mat,839557629,38,13,0.7950535989065228,0.930849110685502,0.8629513547960124,17,17
session_839557629.mat,839557629,38,14,0.7771648149236012,0.9368311553726596,0.8569979851481304,16,16
session_839557629.mat,839557629,38,15,0.7620730458873415,0.9268514023411129,0.8444622241142272,15,15
session_839557629.mat,839557629,38,16,0.746353139108155,0.9291832525470934,0.8377681958276242,14,14
session_839557629.mat,839557629,38,17,0.7320526174264621,0.9299145495506219,0.830983583488542,13,13
session_839557629.mat,839557629,38,18,0.725460009997246,0.9323514588549777,0.8289057344261119,12,12
session_839557629.mat,839557629,38,19,0.6963582842693253,0.9291104125264816,0.8127343483979035,11,11
session_839557629.mat,839557629,38,20,0.699261994180091,0.926868430742417,0.8130652124612541,10,10
session_839557629.mat,839557629,38,21,0.6725373294592815,0.9216597107362394,0.7970985200977605,9,9
session_839557629.mat,839557629,38,22,0.6749866518474564,0.9296655310106935,0.802326091429075,8,8
session_839557629.mat,839557629,38,23,0.6773122983991364,0.9429515381321009,0.8101319182656186,7,7
session_839557629.mat,839557629,38,24,0.6771600838964461,0.9490186914278974,0.8130893876621718,6,6
session_839557629.mat,839557629,38,25,0.6692543187719591,0.9448624753106033,0.8070583970412812,5,5
session_839557629.mat,839557629,38,26,0.6382128740193694,0.9458925731862421,0.7920527236028058,4,4
session_839557629.mat,839557629,38,27,0.638954424389175,0.9273461515982181,0.7831502879936966,3,3
session_839557629.mat,839557629,38,28,0.6256202748673378,0.926041991154777,0.7758311330110574,2,2
session_839557629.mat,839557629,38,29,0.6398391410532911,0.9016580333343059,0.7707485871937985,1,1
session_840012044.mat,840012044,53,1,0.9636580079610749,0.9689943953747009,0.966326201667888,29,29
session_840012044.mat,840012044,53,2,0.9513042652783452,0.9521800365747147,0.95174215092653,28,28
session_840012044.mat,840012044,53,3,0.9362869269849041,0.9468687730309041,0.9415778500079042,27,27
session_840012044.mat,840012044,53,4,0.9349264058012212,0.9406767804164844,0.9378015931088528,26,26
session_840012044.mat,840012044,53,5,0.9306846250376966,0.9295890145517735,0.9301368197947351,25,25
session_840012044.mat,840012044,53,6,0.9358268408381738,0.9180093973881686,0.9269181191131712,24,24
session_840012044.mat,840012044,53,7,0.9391071871505925,0.9122848802787292,0.9256960337146609,23,23
session_840012044.mat,840012044,53,8,0.9421201521631472,0.9045488083899612,0.9233344802765542,22,22
session_840012044.mat,840012044,53,9,0.9359677090963915,0.8937339838701199,0.9148508464832557,21,21
session_840012044.mat,840012044,53,10,0.9341102212230558,0.8910561698839045,0.9125831955534801,20,20
session_840012044.mat,840012044,53,11,0.927269895355075,0.8897207732965683,0.9084953343258216,19,19
session_840012044.mat,840012044,53,12,0.931160282048579,0.8886013478513836,0.9098808149499813,18,18
session_840012044.mat,840012044,53,13,0.93579598717284,0.8863267900827555,0.9110613886277977,17,17
session_840012044.mat,840012044,53,14,0.945637158746807,0.8883655142574177,0.9170013365021124,16,16
session_840012044.mat,840012044,53,15,0.9401994234899477,0.8896840997336923,0.9149417616118201,15,15
session_840012044.mat,840012044,53,16,0.9333951247389347,0.8869949944833228,0.9101950596111288,14,14
session_840012044.mat,840012044,53,17,0.9205920664079923,0.8871807470644331,0.9038864067362127,13,13
session_840012044.mat,840012044,53,18,0.9127428830347775,0.8917184942238453,0.9022306886293114,12,12
session_840012044.mat,840012044,53,19,0.9035067521402717,0.8933555415403177,0.8984311468402947,11,11
session_840012044.mat,840012044,53,20,0.8925650642741884,0.8878762275288168,0.8902206459015025,10,10
session_840012044.mat,840012044,53,21,0.8970120595245565,0.8876243652919398,0.8923182124082482,9,9
session_840012044.mat,840012044,53,22,0.8960045674367987,0.8927395100777279,0.8943720387572633,8,8
session_840012044.mat,840012044,53,23,0.8859447677484884,0.8949074100184158,0.8904260888834521,7,7
session_840012044.mat,840012044,53,24,0.8876962169383998,0.8832247206914875,0.8854604688149437,6,6
session_840012044.mat,840012044,53,25,0.8899841868223,0.8779471612874563,0.8839656740548781,5,5
session_840012044.mat,840012044,53,26,0.8954494554666091,0.8818696173092256,0.8886595363879174,4,4
session_840012044.mat,840012044,53,27,0.9071655794652099,0.8884327862983025,0.8977991828817562,3,3
session_840012044.mat,840012044,53,28,0.9310008015428023,0.8835896630775322,0.9072952323101673,2,2
session_840012044.mat,840012044,53,29,0.9341947952190853,0.8802067287389822,0.9072007619790338,1,1
session_847657808.mat,847657808,55,1,0.9743702587299509,0.9508739563634744,0.9626221075467126,29,29
session_847657808.mat,847657808,55,2,0.9608014750664556,0.9188691332988229,0.9398353041826393,28,28
session_847657808.mat,847657808,55,3,0.9522925607545437,0.9164078460354661,0.9343502033950049,27,27
session_847657808.mat,847657808,55,4,0.9426947349768822,0.9237048281652355,0.9331997815710589,26,26
session_847657808.mat,847657808,55,5,0.9363826803129238,0.9362066516507636,0.9362946659818436,25,25
session_847657808.mat,847657808,55,6,0.9323921776394354,0.9290771228295446,0.93073465023449,24,24
session_847657808.mat,847657808,55,7,0.934800409643607,0.9060816013857914,0.9204410055146992,23,23
session_847657808.mat,847657808,55,8,0.9334252386563324,0.904548678724663,0.9189869586904977,22,22
session_847657808.mat,847657808,55,9,0.9306795025597778,0.9155922532759243,0.9231358779178511,21,21
session_847657808.mat,847657808,55,10,0.9307085991468103,0.940304067008556,0.9355063330776832,20,20
session_847657808.mat,847657808,55,11,0.9297245160546902,0.9480961631147661,0.9389103395847281,19,19
session_847657808.mat,847657808,55,12,0.9264073845876961,0.9237975037557299,0.9251024441717131,18,18
session_847657808.mat,847657808,55,13,0.9271743279840545,0.8996585250009426,0.9134164264924985,17,17
session_847657808.mat,847657808,55,14,0.9283854413332179,0.9058669626976623,0.91712620201544,16,16
session_847657808.mat,847657808,55,15,0.9291806123015331,0.919408804764744,0.9242947085331386,15,15
session_847657808.mat,847657808,55,16,0.9243620781050516,0.9302146534901578,0.9272883657976047,14,14
session_847657808.mat,847657808,55,17,0.9277421738668583,0.918138982198358,0.9229405780326081,13,13
session_847657808.mat,847657808,55,18,0.9357893406826615,0.9044910646730359,0.9201402026778487,12,12
session_847657808.mat,847657808,55,19,0.9423115318520765,0.9154642540733492,0.9288878929627129,11,11
session_847657808.mat,847657808,55,20,0.9501858850794667,0.926318913996794,0.9382523995381303,10,10
session_847657808.mat,847657808,55,21,0.9562701064164388,0.9349145734090456,0.9455923399127422,9,9
session_847657808.mat,847657808,55,22,0.96554374261909,0.9397704590436863,0.9526571008313882,8,8
session_847657808.mat,847657808,55,23,0.9661946488441407,0.9135963151717438,0.9398954820079423,7,7
session_847657808.mat,847657808,55,24,0.9627786786723708,0.9004859678682928,0.9316323232703319,6,6
session_847657808.mat,847657808,55,25,0.9606529489630434,0.9276600714722882,0.9441565102176659,5,5
session_847657808.mat,847657808,55,26,0.9698905150123385,0.9080986248593215,0.93899456993583,4,4
session_847657808.mat,847657808,55,27,0.9688146820712159,0.8775037829889212,0.9231592325300686,3,3
session_847657808.mat,847657808,55,28,0.968653206909259,0.8612929011214068,0.9149730540153329,2,2
session_847657808.mat,847657808,55,29,0.9600048038280488,0.8729021174942625,0.9164534606611556,1,1
